lga_name,year,median_rent,offence_count,independent_schools,total_schools,gp_clinics_per_1000,allied_health_per_1000,dental_sites_per_1000,pharmacies_per_1000,acsc_per_1000,address,suburb,latitude,longitude,straight_line_km,driving_km
GLEN EIRA,2000,185.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2000,188.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2000,190.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2000,190.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2001,200.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2001,200.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2001,200.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2001,205.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2002,200.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2002,208.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2002,210.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2002,210.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2003,210.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2003,220.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2003,220.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2003,220.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2004,225.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2004,225.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2004,230.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2004,225.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2005,230.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2005,240.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2005,230.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2005,240.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2006,235.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2006,240.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2006,249.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2006,250.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2007,265.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2007,280.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2007,295.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2007,295.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2008,300.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2008,320.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2008,330.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2008,330.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2009,330.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2009,333.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2009,330.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2009,345.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2010,350.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2010,350.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2010,355.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2010,360.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2011,365.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2011,360.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2011,370.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2011,370.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2012,377.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2012,375.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2012,360.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2012,370.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2013,380.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2013,375.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2013,380.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2013,375.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2014,380.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2014,380.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2014,390.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2014,385.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2015,390.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2015,395.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2015,390.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2015,400.0,,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2016,400.0,7480.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2016,400.0,7480.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2016,415.0,7480.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2016,420.0,7480.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2017,435.0,6825.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2017,420.0,6825.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2017,420.0,6825.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2017,435.0,6825.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2018,450.0,6507.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2018,450.0,6507.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2018,450.0,6507.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2018,450.0,6507.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2019,460.0,7384.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2019,450.0,7384.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2019,450.0,7384.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2019,450.0,7384.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2020,460.0,7851.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2020,450.0,7851.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2020,430.0,7851.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2020,420.0,7851.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2021,415.0,6837.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2021,400.0,6837.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2021,395.0,6837.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2021,420.0,6837.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2022,420.0,6918.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2022,435.0,6918.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2022,450.0,6918.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2022,480.0,6918.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2023,540.0,7670.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2023,530.0,7670.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2023,550.0,7670.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2023,560.0,7670.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2024,595.0,8236.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2024,585.0,8236.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2024,600.0,8236.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2024,597.0,8236.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2025,630.0,7715.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2025,600.0,7715.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLEN EIRA,2025,625.0,7715.0,,,,,,,,Corner Glen Eira & Hawthorn Roads, Caulfield South VIC 3162,-37.8915,145.0252,8.9,12.0
GLENELG,1999,110.0,,,,,,,,,,,,,,
GLENELG,1999,100.0,,,,,,,,,,,,,,
GLENELG,1999,100.0,,,,,,,,,,,,,,
GLENELG,2000,100.0,,,,,,,,,,,,,,
GLENELG,2000,110.0,,,,,,,,,,,,,,
GLENELG,2000,108.0,,,,,,,,,,,,,,
GLENELG,2000,105.0,,,,,,,,,,,,,,
GLENELG,2001,105.0,,,,,,,,,,,,,,
GLENELG,2001,110.0,,,,,,,,,,,,,,
GLENELG,2001,120.0,,,,,,,,,,,,,,
GLENELG,2001,120.0,,,,,,,,,,,,,,
GLENELG,2002,120.0,,,,,,,,,,,,,,
GLENELG,2002,120.0,,,,,,,,,,,,,,
GLENELG,2002,120.0,,,,,,,,,,,,,,
GLENELG,2002,125.0,,,,,,,,,,,,,,
GLENELG,2003,130.0,,,,,,,,,,,,,,
GLENELG,2003,140.0,,,,,,,,,,,,,,
GLENELG,2003,135.0,,,,,,,,,,,,,,
GLENELG,2003,135.0,,,,,,,,,,,,,,
GLENELG,2004,137.0,,,,,,,,,,,,,,
GLENELG,2004,150.0,,,,,,,,,,,,,,
GLENELG,2004,145.0,,,,,,,,,,,,,,
GLENELG,2004,150.0,,,,,,,,,,,,,,
GLENELG,2005,150.0,,,,,,,,,,,,,,
GLENELG,2005,160.0,,,,,,,,,,,,,,
GLENELG,2005,153.0,,,,,,,,,,,,,,
GLENELG,2005,160.0,,,,,,,,,,,,,,
GLENELG,2006,160.0,,,,,,,,,,,,,,
GLENELG,2006,170.0,,,,,,,,,,,,,,
GLENELG,2006,170.0,,,,,,,,,,,,,,
GLENELG,2006,180.0,,,,,,,,,,,,,,
GLENELG,2007,180.0,,,,,,,,,,,,,,
GLENELG,2007,175.0,,,,,,,,,,,,,,
GLENELG,2007,178.0,,,,,,,,,,,,,,
GLENELG,2007,180.0,,,,,,,,,,,,,,
GLENELG,2008,195.0,,,,,,,,,,,,,,
GLENELG,2008,195.0,,,,,,,,,,,,,,
GLENELG,2008,200.0,,,,,,,,,,,,,,
GLENELG,2008,200.0,,,,,,,,,,,,,,
GLENELG,2009,180.0,,,,,,,,,,,,,,
GLENELG,2009,190.0,,,,,,,,,,,,,,
GLENELG,2009,190.0,,,,,,,,,,,,,,
GLENELG,2009,190.0,,,,,,,,,,,,,,
GLENELG,2010,200.0,,,,,,,,,,,,,,
GLENELG,2010,200.0,,,,,,,,,,,,,,
GLENELG,2010,200.0,,,,,,,,,,,,,,
GLENELG,2010,200.0,,,,,,,,,,,,,,
GLENELG,2011,200.0,,,,,,,,,,,,,,
GLENELG,2011,200.0,,,,,,,,,,,,,,
GLENELG,2011,210.0,,,,,,,,,,,,,,
GLENELG,2011,210.0,,,,,,,,,,,,,,
GLENELG,2012,230.0,,,,,,,,,,,,,,
GLENELG,2012,210.0,,,,,,,,,,,,,,
GLENELG,2012,210.0,,,,,,,,,,,,,,
GLENELG,2012,220.0,,,,,,,,,,,,,,
GLENELG,2013,230.0,,,,,,,,,,,,,,
GLENELG,2013,220.0,,,,,,,,,,,,,,
GLENELG,2013,220.0,,,,,,,,,,,,,,
GLENELG,2013,225.0,,,,,,,,,,,,,,
GLENELG,2014,220.0,,,,,,,,,,,,,,
GLENELG,2014,220.0,,,,,,,,,,,,,,
GLENELG,2014,220.0,,,,,,,,,,,,,,
GLENELG,2014,220.0,,,,,,,,,,,,,,
GLENELG,2015,230.0,,,,,,,,,,,,,,
GLENELG,2015,230.0,,,,,,,,,,,,,,
GLENELG,2015,220.0,,,,,,,,,,,,,,
GLENELG,2015,210.0,,,,,,,,,,,,,,
GLENELG,2016,230.0,1673.0,,,,,,,,,,,,,
GLENELG,2016,220.0,1673.0,,,,,,,,,,,,,
GLENELG,2016,220.0,1673.0,,,,,,,,,,,,,
GLENELG,2016,223.0,1673.0,,,,,,,,,,,,,
GLENELG,2017,230.0,1639.0,,,,,,,,,,,,,
GLENELG,2017,220.0,1639.0,,,,,,,,,,,,,
GLENELG,2017,230.0,1639.0,,,,,,,,,,,,,
GLENELG,2017,228.0,1639.0,,,,,,,,,,,,,
GLENELG,2018,250.0,1343.0,,,,,,,,,,,,,
GLENELG,2018,250.0,1343.0,,,,,,,,,,,,,
GLENELG,2018,250.0,1343.0,,,,,,,,,,,,,
GLENELG,2018,250.0,1343.0,,,,,,,,,,,,,
GLENELG,2019,260.0,1674.0,,,,,,,,,,,,,
GLENELG,2019,250.0,1674.0,,,,,,,,,,,,,
GLENELG,2019,270.0,1674.0,,,,,,,,,,,,,
GLENELG,2019,270.0,1674.0,,,,,,,,,,,,,
GLENELG,2020,300.0,1679.0,,,,,,,,,,,,,
GLENELG,2020,290.0,1679.0,,,,,,,,,,,,,
GLENELG,2020,300.0,1679.0,,,,,,,,,,,,,
GLENELG,2020,310.0,1679.0,,,,,,,,,,,,,
GLENELG,2021,330.0,1756.0,,,,,,,,,,,,,
GLENELG,2021,330.0,1756.0,,,,,,,,,,,,,
GLENELG,2021,330.0,1756.0,,,,,,,,,,,,,
GLENELG,2021,350.0,1756.0,,,,,,,,,,,,,
GLENELG,2022,350.0,1650.0,,,,,,,,,,,,,
GLENELG,2022,350.0,1650.0,,,,,,,,,,,,,
GLENELG,2022,350.0,1650.0,,,,,,,,,,,,,
GLENELG,2022,390.0,1650.0,,,,,,,,,,,,,
GLENELG,2023,380.0,1638.0,,,,,,,,,,,,,
GLENELG,2023,400.0,1638.0,,,,,,,,,,,,,
GLENELG,2023,400.0,1638.0,,,,,,,,,,,,,
GLENELG,2023,380.0,1638.0,,,,,,,,,,,,,
GLENELG,2024,420.0,2084.0,,,,,,,,,,,,,
GLENELG,2024,380.0,2084.0,,,,,,,,,,,,,
GLENELG,2024,400.0,2084.0,,,,,,,,,,,,,
GLENELG,2024,400.0,2084.0,,,,,,,,,,,,,
GLENELG,2025,420.0,2489.0,,,,,,,,,,,,,
GLENELG,2025,430.0,2489.0,,,,,,,,,,,,,
GLENELG,2025,420.0,2489.0,,,,,,,,,,,,,
GOLDEN PLAINS,1999,140.0,,,,,,,,,,,,,,
GOLDEN PLAINS,1999,135.0,,,,,,,,,,,,,,
GOLDEN PLAINS,1999,128.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2000,143.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2000,130.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2000,135.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2000,138.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2001,135.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2001,140.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2001,145.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2001,140.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2002,155.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2002,140.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2002,145.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2002,160.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2003,155.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2003,140.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2003,170.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2003,180.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2004,175.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2004,200.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2004,192.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2004,165.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2005,210.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2005,178.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2005,185.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2005,180.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2006,215.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2006,200.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2006,185.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2006,210.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2007,230.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2007,200.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2007,210.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2007,235.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2008,193.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2008,250.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2008,240.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2008,250.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2009,253.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2009,240.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2009,260.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2009,250.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2010,250.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2010,280.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2010,270.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2010,273.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2011,280.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2011,300.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2011,308.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2011,320.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2012,290.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2012,300.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2012,330.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2012,330.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2013,288.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2013,280.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2013,300.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2013,318.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2014,320.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2014,290.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2014,325.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2014,330.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2015,305.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2015,320.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2015,330.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2015,320.0,,,,,,,,,,,,,,
GOLDEN PLAINS,2016,350.0,866.0,,,,,,,,,,,,,
GOLDEN PLAINS,2016,345.0,866.0,,,,,,,,,,,,,
GOLDEN PLAINS,2016,348.0,866.0,,,,,,,,,,,,,
GOLDEN PLAINS,2016,335.0,866.0,,,,,,,,,,,,,
GOLDEN PLAINS,2017,350.0,688.0,,,,,,,,,,,,,
GOLDEN PLAINS,2017,350.0,688.0,,,,,,,,,,,,,
GOLDEN PLAINS,2017,350.0,688.0,,,,,,,,,,,,,
GOLDEN PLAINS,2017,360.0,688.0,,,,,,,,,,,,,
GOLDEN PLAINS,2018,345.0,688.0,,,,,,,,,,,,,
GOLDEN PLAINS,2018,370.0,688.0,,,,,,,,,,,,,
GOLDEN PLAINS,2018,380.0,688.0,,,,,,,,,,,,,
GOLDEN PLAINS,2018,395.0,688.0,,,,,,,,,,,,,
GOLDEN PLAINS,2019,380.0,648.0,,,,,,,,,,,,,
GOLDEN PLAINS,2019,400.0,648.0,,,,,,,,,,,,,
GOLDEN PLAINS,2019,400.0,648.0,,,,,,,,,,,,,
GOLDEN PLAINS,2019,380.0,648.0,,,,,,,,,,,,,
GOLDEN PLAINS,2020,403.0,590.0,,,,,,,,,,,,,
GOLDEN PLAINS,2020,400.0,590.0,,,,,,,,,,,,,
